"Year","Locationabbr","Locationdesc","Class","Topic","Question","Response","Break_Out","Break_Out_Category","Sample_Size","Data_value","Confidence_limit_Low","Confidence_limit_High","Display_order","Data_value_unit","Data_value_type","Data_Value_Footnote_Symbol","Data_Value_Footnote","DataSource","ClassId","TopicId","LocationID","BreakoutID","BreakOutCategoryID","QuestionID","ResponseID","GeoLocation"
2019,"RI","Rhode Island","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,572",48.4,45.7,51.1,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",44,"SEX2","CAT2","_PAINDX2","RESP046","    (41.70828019300046, -71.52247031399963)"
2019,"RI","Rhode Island","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","2,308",71.7,69.3,74.2,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC23",44,"SEX2","CAT2","_TOTINDA","RESP046","    (41.70828019300046, -71.52247031399963)"
2019,"RI","Rhode Island","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,034",31.7,29.2,34.2,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC56",44,"SEX2","CAT2","_PASTRNG","RESP046","    (41.70828019300046, -71.52247031399963)"
2019,"RI","Rhode Island","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","691",21.8,19.6,24,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",44,"SEX2","CAT2","_PASTAE2","RESP046","    (41.70828019300046, -71.52247031399963)"
2019,"SC","South Carolina","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,217",33.5,31.4,35.7,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC56",45,"SEX2","CAT2","_PASTRNG","RESP046","    (33.998821303000454, -81.04537120699968)"
2019,"SC","South Carolina","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","716",20.5,18.6,22.4,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",45,"SEX2","CAT2","_PASTAE2","RESP046","    (33.998821303000454, -81.04537120699968)"
2019,"SC","South Carolina","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","2,555",69.1,67.1,71.1,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC23",45,"SEX2","CAT2","_TOTINDA","RESP046","    (33.998821303000454, -81.04537120699968)"
2019,"SC","South Carolina","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,576",44.6,42.4,46.9,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",45,"SEX2","CAT2","_PAINDX2","RESP046","    (33.998821303000454, -81.04537120699968)"
2019,"SD","South Dakota","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,037",30.8,27.7,34,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC56",46,"SEX2","CAT2","_PASTRNG","RESP046","    (44.353130053000484, -100.3735306369997)"
2019,"SD","South Dakota","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,553",44,40.6,47.5,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",46,"SEX2","CAT2","_PAINDX2","RESP046","    (44.353130053000484, -100.3735306369997)"
2019,"SD","South Dakota","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","2,490",69.3,66.1,72.5,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC23",46,"SEX2","CAT2","_TOTINDA","RESP046","    (44.353130053000484, -100.3735306369997)"
2019,"SD","South Dakota","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","626",20,17.3,22.7,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",46,"SEX2","CAT2","_PASTAE2","RESP046","    (44.353130053000484, -100.3735306369997)"
2019,"TN","Tennessee","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,289",43,40.5,45.5,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",47,"SEX2","CAT2","_PAINDX2","RESP046","    (35.68094058000048, -85.77449091399967)"
2019,"TN","Tennessee","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","2,120",66.8,64.6,69,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC23",47,"SEX2","CAT2","_TOTINDA","RESP046","    (35.68094058000048, -85.77449091399967)"
2019,"TN","Tennessee","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","515",19.4,17.2,21.5,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",47,"SEX2","CAT2","_PASTAE2","RESP046","    (35.68094058000048, -85.77449091399967)"
2019,"TN","Tennessee","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","902",31.7,29.3,34.1,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC56",47,"SEX2","CAT2","_PASTRNG","RESP046","    (35.68094058000048, -85.77449091399967)"
2019,"TX","Texas","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","4,386",70.6,68.4,72.8,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC23",48,"SEX2","CAT2","_TOTINDA","RESP046","    (31.827240407000488, -99.42677020599967)"
2019,"TX","Texas","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","2,817",45.7,43.1,48.2,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",48,"SEX2","CAT2","_PAINDX2","RESP046","    (31.827240407000488, -99.42677020599967)"
2019,"TX","Texas","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","2,012",33.4,31,35.8,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC56",48,"SEX2","CAT2","_PASTRNG","RESP046","    (31.827240407000488, -99.42677020599967)"
2019,"TX","Texas","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,223",20.5,18.4,22.6,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",48,"SEX2","CAT2","_PASTAE2","RESP046","    (31.827240407000488, -99.42677020599967)"
2019,"UT","Utah","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","4,661",80.6,79.3,82,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC23",49,"SEX2","CAT2","_TOTINDA","RESP046","    (39.360700171000474, -111.58713063499971)"
2019,"UT","Utah","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","3,137",54.6,52.9,56.4,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",49,"SEX2","CAT2","_PAINDX2","RESP046","    (39.360700171000474, -111.58713063499971)"
2019,"UT","Utah","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,959",35.9,34.3,37.6,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC56",49,"SEX2","CAT2","_PASTRNG","RESP046","    (39.360700171000474, -111.58713063499971)"
2019,"UT","Utah","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,336",24.5,23,26,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",49,"SEX2","CAT2","_PASTAE2","RESP046","    (39.360700171000474, -111.58713063499971)"
2019,"VA","Virginia","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,537",30.1,28.3,31.9,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC56",51,"SEX2","CAT2","_PASTRNG","RESP046","    (37.54268067400045, -78.45789046299967)"
2019,"VA","Virginia","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","987",19.7,18.1,21.2,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",51,"SEX2","CAT2","_PASTAE2","RESP046","    (37.54268067400045, -78.45789046299967)"
2019,"VA","Virginia","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","3,715",73,71.3,74.7,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC23",51,"SEX2","CAT2","_TOTINDA","RESP046","    (37.54268067400045, -78.45789046299967)"
2019,"VA","Virginia","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","2,382",46.9,44.9,48.8,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",51,"SEX2","CAT2","_PAINDX2","RESP046","    (37.54268067400045, -78.45789046299967)"
2019,"VT","Vermont","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,278",40.2,37.5,43,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC56",50,"SEX2","CAT2","_PASTRNG","RESP046","    (43.62538123900049, -72.51764079099962)"
2019,"VT","Vermont","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","923",30.2,27.5,32.9,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",50,"SEX2","CAT2","_PASTAE2","RESP046","    (43.62538123900049, -72.51764079099962)"
2019,"VT","Vermont","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","2,636",80.4,78.5,82.3,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC23",50,"SEX2","CAT2","_TOTINDA","RESP046","    (43.62538123900049, -72.51764079099962)"
2019,"VT","Vermont","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,933",61.1,58.4,63.7,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",50,"SEX2","CAT2","_PAINDX2","RESP046","    (43.62538123900049, -72.51764079099962)"
2019,"WA","Washington","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","3,673",57.5,55.8,59.2,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",53,"SEX2","CAT2","_PAINDX2","RESP046","    (47.52227862900048, -120.47001078999972)"
2019,"WA","Washington","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","2,224",35.1,33.5,36.7,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC56",53,"SEX2","CAT2","_PASTRNG","RESP046","    (47.52227862900048, -120.47001078999972)"
2019,"WA","Washington","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,608",25.3,23.8,26.8,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",53,"SEX2","CAT2","_PASTAE2","RESP046","    (47.52227862900048, -120.47001078999972)"
2019,"WA","Washington","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","5,118",80.3,78.9,81.6,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC23",53,"SEX2","CAT2","_TOTINDA","RESP046","    (47.52227862900048, -120.47001078999972)"
2019,"WI","Wisconsin","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,345",52.5,49.7,55.2,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",55,"SEX2","CAT2","_PAINDX2","RESP046","    (44.39319117400049, -89.81637074199966)"
2019,"WI","Wisconsin","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,911",74.4,72,76.8,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC23",55,"SEX2","CAT2","_TOTINDA","RESP046","    (44.39319117400049, -89.81637074199966)"
2019,"WI","Wisconsin","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","598",22.4,20.2,24.7,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",55,"SEX2","CAT2","_PASTAE2","RESP046","    (44.39319117400049, -89.81637074199966)"
2019,"WI","Wisconsin","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","900",33.4,30.9,36,"1","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC56",55,"SEX2","CAT2","_PASTRNG","RESP046","    (44.39319117400049, -89.81637074199966)"
